item_id,user_id,rating
8buIr1zBCO7OEcAQSZko7w,UkY16-axw1VOQUHeSTbafg,5
8buIr1zBCO7OEcAQSZko7w,D5mlAUZMCQ8yc0PxOgGpsQ,5
8buIr1zBCO7OEcAQSZko7w,2nEfuLuGbafxEUIpQJ7VmA,5
8buIr1zBCO7OEcAQSZko7w,AdFpuH7MSin8cKmpT3IbCA,5
8buIr1zBCO7OEcAQSZko7w,C1cv0JYSBCJ-Qw4zX6ZUoA,5
8buIr1zBCO7OEcAQSZko7w,f3r3W8YPUcgRB41J8JE5EA,5
8buIr1zBCO7OEcAQSZko7w,iKZ7xmxDUfQHCbbZYFylbg,5
8buIr1zBCO7OEcAQSZko7w,OAd-vbR_POac1zHtu-Y2Zg,5
8buIr1zBCO7OEcAQSZko7w,mD1uXKXoCgxfpf9wz_1utA,5
8buIr1zBCO7OEcAQSZko7w,2hwv35lbl4lXi5hzdKz3sw,4
8buIr1zBCO7OEcAQSZko7w,x1bu5fuW5893h5gchwxENg,4
8buIr1zBCO7OEcAQSZko7w,6d6PyGPyiw_mAcA030Cyng,4
8buIr1zBCO7OEcAQSZko7w,FcUVfATxARfURHfZq1DNTg,4
8buIr1zBCO7OEcAQSZko7w,a5QsRgfhPY949-dSkmljKg,3
8buIr1zBCO7OEcAQSZko7w,xsavzkTWCziXDQwXeZt3iA,3
8buIr1zBCO7OEcAQSZko7w,rgye0DZ_uE92qfhgAEYa1Q,1
8buIr1zBCO7OEcAQSZko7w,nk1_6lSwz4s0Oi6SAuDJvQ,3
8buIr1zBCO7OEcAQSZko7w,VzAHWXVOIqylfCtIRXwU9w,4
8buIr1zBCO7OEcAQSZko7w,WmAyExqSWoiYZ5XEqpk_Uw,4
8buIr1zBCO7OEcAQSZko7w,ytr46wNbedr8-iqSZngl8g,4
8buIr1zBCO7OEcAQSZko7w,9taNc1lHoXJBiaRKjmCqqg,2
8buIr1zBCO7OEcAQSZko7w,THHyAvYfPYThuO8RwOzs3A,5
8buIr1zBCO7OEcAQSZko7w,ia1nTRAQEaFWv0cwADeK7g,5
8buIr1zBCO7OEcAQSZko7w,eOs8sbuNqeQpt15wcYvKMw,5
8buIr1zBCO7OEcAQSZko7w,hwCzBS6H66yCcMoIX4HXTg,5
8buIr1zBCO7OEcAQSZko7w,GSR-YWurVtyl_t-bC7ljyg,4
8buIr1zBCO7OEcAQSZko7w,uBDEzBh1Ps46DbAMks20yQ,4
8buIr1zBCO7OEcAQSZko7w,imb8zI2mPdiXSXeRuVntag,5
yJDSMugu_Pom3pJE8MRrJA,Ztobt8t-diOtjff32bno7g,3
yJDSMugu_Pom3pJE8MRrJA,uGWoaSdH2gOtl_Gjo9G40g,4
yJDSMugu_Pom3pJE8MRrJA,TZR__aV9ZbxUVVaZw5R1LA,4
yJDSMugu_Pom3pJE8MRrJA,gk0l0y8CDCjdwGxHBe134g,1
yJDSMugu_Pom3pJE8MRrJA,d_g_O8JekFvETPXjyd4qtg,5
yJDSMugu_Pom3pJE8MRrJA,qXMObUokAEAkgUqD7Oc9Dw,3
yJDSMugu_Pom3pJE8MRrJA,-K3ZjROK0ml2P-Rk7ttHzA,1
yJDSMugu_Pom3pJE8MRrJA,vI7wZxTprpMl2fj_IHU3iQ,3
yJDSMugu_Pom3pJE8MRrJA,OI-VGo5ij4TMHVw8xWrKNA,3
yJDSMugu_Pom3pJE8MRrJA,fm5-O3_otnzaAFHYH4pYRw,2
yJDSMugu_Pom3pJE8MRrJA,SwdYkdT4R3EpllJnWh-_0w,3
yJDSMugu_Pom3pJE8MRrJA,ajiXxzXo1LjdbNgfVllX7A,3
yJDSMugu_Pom3pJE8MRrJA,KKdxN80tUpf6JuU0WklG4Q,3
yJDSMugu_Pom3pJE8MRrJA,ZY1qKEWM8mUYTpyQYXfxKg,2
yJDSMugu_Pom3pJE8MRrJA,ytr46wNbedr8-iqSZngl8g,1
yJDSMugu_Pom3pJE8MRrJA,SNBJb9xiaRJ0ohHhugwn_g,4
yJDSMugu_Pom3pJE8MRrJA,2t1Jw8VTti_bjhbVpnFZhA,4
yJDSMugu_Pom3pJE8MRrJA,P34htPASrPfN6bg3TWvwKA,2
yJDSMugu_Pom3pJE8MRrJA,3Ak0T_UToT5ViQGCppiQHw,2
yJDSMugu_Pom3pJE8MRrJA,wEhBXU0pazHzcYvR-Ou7vg,3
yJDSMugu_Pom3pJE8MRrJA,5hBsVMJOc8sXMPt8S3NjmA,2
yJDSMugu_Pom3pJE8MRrJA,3X9b9mimQlWLz_wjIzLuhg,1
yJDSMugu_Pom3pJE8MRrJA,bC5quBfRhKVof6rgW9fIdQ,3
yJDSMugu_Pom3pJE8MRrJA,GJrGPKF2xxB06Es6aH1VWg,4
yJDSMugu_Pom3pJE8MRrJA,EAeDYcYll880spJ-6xIjJQ,3
yJDSMugu_Pom3pJE8MRrJA,S93veewTWJwCA5Km7ZDbTQ,2
yJDSMugu_Pom3pJE8MRrJA,qLoI0lFbGJCOBGyvbPR2gw,3
yJDSMugu_Pom3pJE8MRrJA,VINcm23oX30iPX8hpfbx0g,2
yJDSMugu_Pom3pJE8MRrJA,5-g1HgX9rOCrdyUUzeZmnQ,3
yJDSMugu_Pom3pJE8MRrJA,vUWfWfGW6L_DVKHk6I5YYQ,2
yJDSMugu_Pom3pJE8MRrJA,ap4taRzgmqmEvAe_x-tQYg,3
yJDSMugu_Pom3pJE8MRrJA,t3j5X8JA6ejG8NEmjNuImg,4
yJDSMugu_Pom3pJE8MRrJA,3nbqYfQfn1hC4gDWAV6_mg,3
yJDSMugu_Pom3pJE8MRrJA,-oTBPHzif6mUpj6KggLi9A,4
yJDSMugu_Pom3pJE8MRrJA,LxQBaFGmoVGN18gcfLBhfw,3
yJDSMugu_Pom3pJE8MRrJA,HsKPpfcATrQ5Bb0ab9VQNg,4
yJDSMugu_Pom3pJE8MRrJA,qAqMZlpP4QVuspYYiaWXZg,3
yJDSMugu_Pom3pJE8MRrJA,dEFBM__-WLwfojHPhwa5VA,1
yJDSMugu_Pom3pJE8MRrJA,r5QPTFb8FFHQkZPumA9FaA,3
yJDSMugu_Pom3pJE8MRrJA,YHyXm2325E6spmnDJW6FPw,2
yJDSMugu_Pom3pJE8MRrJA,dTFs-SDYdn9kAl4-wQjNpw,1
yJDSMugu_Pom3pJE8MRrJA,AjDQWpCanz_g3rHuBQ5B1g,2
3bwxfBvKABepxYWGz3pHXA,Tt88fGVlVMTGyQptdj4CBA,4
3bwxfBvKABepxYWGz3pHXA,QT0IMyO8ktSq3PD9Z0Hf7w,4
3bwxfBvKABepxYWGz3pHXA,zbUpiea2aiJSKXjj2zQ5yw,4
3bwxfBvKABepxYWGz3pHXA,tb3sByk7StMqeU2cIS5-Qw,4
3bwxfBvKABepxYWGz3pHXA,Bc-lEKlxF_n11XWQV53oCg,3
3bwxfBvKABepxYWGz3pHXA,eLq9Q6TMTNtvQCCxTxQAvQ,5
3bwxfBvKABepxYWGz3pHXA,aj1atE6H4Jf9mfsHvWhn2Q,4
3bwxfBvKABepxYWGz3pHXA,ur4rzCNhpYSDFfv9FGq0lA,3
s5yzZITWU_RcJzWOgjFecw,8e6suJLlZjV0wKATAtEzMQ,5
s5yzZITWU_RcJzWOgjFecw,ZTijjDIAUmGq1vyY0xloqA,5
s5yzZITWU_RcJzWOgjFecw,th2B9oqcKUr-FnulGz7nMA,4
s5yzZITWU_RcJzWOgjFecw,XHkzCzmIAB3DnjQO7v6jww,5
s5yzZITWU_RcJzWOgjFecw,k1UDJknfH_PGXx1s-dgZXw,4
s5yzZITWU_RcJzWOgjFecw,0XRFyY8-dxmrDheFPpe8Sg,5
s5yzZITWU_RcJzWOgjFecw,fCMQtvN-G-djXIk1a8AigA,5
s5yzZITWU_RcJzWOgjFecw,qqtmFGhyyHc37coT4qJxaw,4
s5yzZITWU_RcJzWOgjFecw,ur4rzCNhpYSDFfv9FGq0lA,5
pSWAtn3SNTAmtFSvSiCXwg,RsS6jUNram-5svM78_fdbw,3
pSWAtn3SNTAmtFSvSiCXwg,_SfvB4qztHEGS56Jn5OhRg,1
pSWAtn3SNTAmtFSvSiCXwg,Y9pJU8BdVZlM4zDx5mZNlA,5
pSWAtn3SNTAmtFSvSiCXwg,Lo4auWwU5mV87pDkuozu4A,3
pSWAtn3SNTAmtFSvSiCXwg,WmAyExqSWoiYZ5XEqpk_Uw,4
5pBn225h1hEiGpmh9yqTlg,DVANCbItlJLt3Eqi7CaciQ,4
5pBn225h1hEiGpmh9yqTlg,x1bu5fuW5893h5gchwxENg,4
5pBn225h1hEiGpmh9yqTlg,OHnUVMcHQHF8rLSAoGxcjg,4
5pBn225h1hEiGpmh9yqTlg,HGWIasjq8h6GGNPRXhn3cw,5
T6CfKTuNSaPpiesJLwEtCg,WmAyExqSWoiYZ5XEqpk_Uw,3
T6CfKTuNSaPpiesJLwEtCg,lHHwLi_YZuDSfdlSShFkug,3
T6CfKTuNSaPpiesJLwEtCg,ri0xJJElIs47Tm1xvn1dOA,3
T6CfKTuNSaPpiesJLwEtCg,FcUVfATxARfURHfZq1DNTg,3
T6CfKTuNSaPpiesJLwEtCg,zTWH9b_ItSdLOK9ypeFOIw,4
PhE7XCfBJLDRswoc8OfqUw,5hBsVMJOc8sXMPt8S3NjmA,4
PhE7XCfBJLDRswoc8OfqUw,GSR-YWurVtyl_t-bC7ljyg,4
PhE7XCfBJLDRswoc8OfqUw,Iu3Jo9ROp2IWC9FwtWOaUQ,5
PhE7XCfBJLDRswoc8OfqUw,mMBnc8qfuk0cMm9HAui2FA,1
Ft2G2rrmtM5WwVRssrQZNg,mgViQiuQG_3d2CmLTNW9rA,4
Ft2G2rrmtM5WwVRssrQZNg,OI-VGo5ij4TMHVw8xWrKNA,4
FDfK4HygC_P-Idoy_K8PKQ,DpbbbYuSZAWKR34nUF4rAw,2
FDfK4HygC_P-Idoy_K8PKQ,WPpgplA0tnGn3E65Ng6aYg,4
FDfK4HygC_P-Idoy_K8PKQ,-gO3WeUEm0k7mk56E05zlQ,3
FDfK4HygC_P-Idoy_K8PKQ,j_R81tns71fV58H65wShkg,2
FDfK4HygC_P-Idoy_K8PKQ,XHkzCzmIAB3DnjQO7v6jww,3
FDfK4HygC_P-Idoy_K8PKQ,kGgAARL2UmvCcTRfiscjug,3
FDfK4HygC_P-Idoy_K8PKQ,9fTTesCwn9EO-d82ODJAnw,4
FDfK4HygC_P-Idoy_K8PKQ,zs_GJibScPz5Cbz1hoNanQ,2
FDfK4HygC_P-Idoy_K8PKQ,A3mpjzazkSDkua4cPSayYA,2
FDfK4HygC_P-Idoy_K8PKQ,Ybvhi6-36VK49nT11Qh1Gg,4
FDfK4HygC_P-Idoy_K8PKQ,koEWWd5YYkrWkbr2CMN0MA,4
FDfK4HygC_P-Idoy_K8PKQ,IDJ8thegaElKvQsk495W9w,4
FDfK4HygC_P-Idoy_K8PKQ,qAqMZlpP4QVuspYYiaWXZg,4
FDfK4HygC_P-Idoy_K8PKQ,11QzsQ-nmRykVvD4agGRPw,3
